id,atlas_id,name, ,st_level,parent_structure_id,depth,graph_order,structure_id_path,sphinx_id,acronym_path,color_hex_triplet,svg_hex_triplet
1091,843.0,Lobules IV-V,"CUL4, 5",8,928.0,6,1042,/997/8/512/528/645/928/1091/,1043,"root/grey/CB/CBX/VERM/CUL/CUL4, 5",FFFC91,FCFB90
10725,,"Declive (VI), molecular layer",DECmo,11,936.0,6,1047,/997/8/512/528/645/936/10725/,1048,root/grey/CB/CBX/VERM/DEC/DECmo,FFFC91,FFFB8F
10724,,"Declive (VI), Purkinje layer",DECpu,11,936.0,6,1048,/997/8/512/528/645/936/10724/,1049,root/grey/CB/CBX/VERM/DEC/DECpu,FFFC91,FCFB91
10723,,"Declive (VI), granular layer",DECgr,11,936.0,6,1049,/997/8/512/528/645/936/10723/,1050,root/grey/CB/CBX/VERM/DEC/DECgr,ECE754,ECE553
10728,,"Folium-tuber vermis (VII), molecular layer",FOTUmo,11,944.0,6,1051,/997/8/512/528/645/944/10728/,1052,root/grey/CB/CBX/VERM/FOTU/FOTUmo,FFFC91,FDF991
10727,,"Folium-tuber vermis (VII), Purkinje layer",FOTUpu,11,944.0,6,1052,/997/8/512/528/645/944/10727/,1053,root/grey/CB/CBX/VERM/FOTU/FOTUpu,FFFC91,FDFA8F
10726,,"Folium-tuber vermis (VII), granular layer",FOTUgr,11,944.0,6,1053,/997/8/512/528/645/944/10726/,1054,root/grey/CB/CBX/VERM/FOTU/FOTUgr,ECE754,EAE753
10731,,"Pyramus (VIII), molecular layer",PYRmo,11,951.0,6,1055,/997/8/512/528/645/951/10731/,1056,root/grey/CB/CBX/VERM/PYR/PYRmo,FFFC91,FFFB8D
10730,,"Pyramus (VIII), Purkinje layer",PYRpu,11,951.0,6,1056,/997/8/512/528/645/951/10730/,1057,root/grey/CB/CBX/VERM/PYR/PYRpu,FFFC91,FEFB90
10729,,"Pyramus (VIII), granular layer",PYRgr,11,951.0,6,1057,/997/8/512/528/645/951/10729/,1058,root/grey/CB/CBX/VERM/PYR/PYRgr,ECE754,ECE752
10734,,"Uvula (IX), molecular layer",UVUmo,11,957.0,6,1059,/997/8/512/528/645/957/10734/,1060,root/grey/CB/CBX/VERM/UVU/UVUmo,FFFC91,FDFC90
10733,,"Uvula (IX), Purkinje layer",UVUpu,11,957.0,6,1060,/997/8/512/528/645/957/10733/,1061,root/grey/CB/CBX/VERM/UVU/UVUpu,FFFC91,FEFC8F
10732,,"Uvula (IX), granular layer",UVUgr,11,957.0,6,1061,/997/8/512/528/645/957/10732/,1062,root/grey/CB/CBX/VERM/UVU/UVUgr,ECE754,EBE652
10737,,"Nodulus (X), molecular layer",NODmo,11,968.0,6,1063,/997/8/512/528/645/968/10737/,1064,root/grey/CB/CBX/VERM/NOD/NODmo,FFFC91,FCFA8F
10736,,"Nodulus (X), Purkinje layer",NODpu,11,968.0,6,1064,/997/8/512/528/645/968/10736/,1065,root/grey/CB/CBX/VERM/NOD/NODpu,FFFC91,FFFA90
10735,,"Nodulus (X), granular layer",NODgr,11,968.0,6,1065,/997/8/512/528/645/968/10735/,1066,root/grey/CB/CBX/VERM/NOD/NODgr,ECE754,ECE653
10674,,"Simple lobule, molecular layer",SIMmo,11,1007.0,6,1068,/997/8/512/528/1073/1007/10674/,1069,root/grey/CB/CBX/HEM/SIM/SIMmo,FFFC91,FEFB8E
10673,,"Simple lobule, Purkinje layer",SIMpu,11,1007.0,6,1069,/997/8/512/528/1073/1007/10673/,1070,root/grey/CB/CBX/HEM/SIM/SIMpu,FFFC91,FEFC8E
10672,,"Simple lobule, granular layer",SIMgr,11,1007.0,6,1070,/997/8/512/528/1073/1007/10672/,1071,root/grey/CB/CBX/HEM/SIM/SIMgr,ECE754,EAE654
1056,414.0,Crus 1,ANcr1,8,1017.0,6,1072,/997/8/512/528/1073/1017/1056/,1073,root/grey/CB/CBX/HEM/AN/ANcr1,FFFC91,FCFC90
1064,415.0,Crus 2,ANcr2,8,1017.0,6,1076,/997/8/512/528/1073/1017/1064/,1077,root/grey/CB/CBX/HEM/AN/ANcr2,FFFC91,FCFA91
10683,,"Paramedian lobule, molecular layer",PRMmo,11,1025.0,6,1081,/997/8/512/528/1073/1025/10683/,1082,root/grey/CB/CBX/HEM/PRM/PRMmo,FFFC91,FEFC91
10682,,"Paramedian lobule, Purkinje layer",PRMpu,11,1025.0,6,1082,/997/8/512/528/1073/1025/10682/,1083,root/grey/CB/CBX/HEM/PRM/PRMpu,FFFC91,FDF990
10681,,"Paramedian lobule, granular layer",PRMgr,11,1025.0,6,1083,/997/8/512/528/1073/1025/10681/,1084,root/grey/CB/CBX/HEM/PRM/PRMgr,ECE754,ECE554
10686,,"Copula pyramidis, molecular layer",COPYmo,11,1033.0,6,1085,/997/8/512/528/1073/1033/10686/,1086,root/grey/CB/CBX/HEM/COPY/COPYmo,FFFC91,FDFA8E
10685,,"Copula pyramidis, Purkinje layer",COPYpu,11,1033.0,6,1086,/997/8/512/528/1073/1033/10685/,1087,root/grey/CB/CBX/HEM/COPY/COPYpu,FFFC91,FCFB8F
10684,,"Copula pyramidis, granular layer",COPYgr,11,1033.0,6,1087,/997/8/512/528/1073/1033/10684/,1088,root/grey/CB/CBX/HEM/COPY/COPYgr,ECE754,EAE754
10689,,"Paraflocculus, molecular layer",PFLmo,11,1041.0,6,1089,/997/8/512/528/1073/1041/10689/,1090,root/grey/CB/CBX/HEM/PFL/PFLmo,FFFC91,FFFB90
10688,,"Paraflocculus, Purkinje layer",PFLpu,11,1041.0,6,1090,/997/8/512/528/1073/1041/10688/,1091,root/grey/CB/CBX/HEM/PFL/PFLpu,FFFC91,FFFC8F
10687,,"Paraflocculus, granular layer",PFLgr,11,1041.0,6,1091,/997/8/512/528/1073/1041/10687/,1092,root/grey/CB/CBX/HEM/PFL/PFLgr,ECE754,ECE652
10692,,"Flocculus, molecular layer",FLmo,11,1049.0,6,1093,/997/8/512/528/1073/1049/10692/,1094,root/grey/CB/CBX/HEM/FL/FLmo,FFFC91,FDFC91
10691,,"Flocculus, Purkinje layer",FLpu,11,1049.0,6,1094,/997/8/512/528/1073/1049/10691/,1095,root/grey/CB/CBX/HEM/FL/FLpu,FFFC91,FFF891
10690,,"Flocculus, granular layer",FLgr,11,1049.0,6,1095,/997/8/512/528/1073/1049/10690/,1096,root/grey/CB/CBX/HEM/FL/FLgr,ECE754,EBE752
380,471.0,cuneate fascicle,cuf,10,514.0,6,1156,/997/1009/967/792/932/514/380/,1157,root/fiber tracts/cm/drt/cett/dc/cuf,CCCCCC,CAC9CC
388,472.0,gracile fascicle,grf,10,514.0,6,1157,/997/1009/967/792/932/514/388/,1158,root/fiber tracts/cm/drt/cett/dc/grf,CCCCCC,CAC8C8
396,473.0,internal arcuate fibers,iaf,10,514.0,6,1158,/997/1009/967/792/932/514/396/,1159,root/fiber tracts/cm/drt/cett/dc/iaf,CCCCCC,CBC9CA
85,859.0,spinocerebellar tract,sct,10,812.0,6,1176,/997/1009/960/752/326/812/85/,1177,root/fiber tracts/cbf/cbp/scp/dscp/sct,CCCCCC,CCCACC
404,474.0,olivocerebellar tract,oct,10,490.0,6,1185,/997/1009/960/752/1123/490/404/,1186,root/fiber tracts/cbf/cbp/icp/bct/oct,CCCCCC,CAC9CB
410,475.0,reticulocerebellar tract,rct,10,490.0,6,1186,/997/1009/960/752/1123/490/410/,1187,root/fiber tracts/cbf/cbp/icp/bct/rct,CCCCCC,C9CBCA
420,476.0,precommissural fornix diagonal band,db,10,745.0,6,1249,/997/1009/991/768/1099/745/420/,1250,root/fiber tracts/mfbs/mfbc/fxs/fxprg/db,CCCCCC,CCCCC8
428,477.0,medial corticohypothalamic tract,mct,10,737.0,6,1251,/997/1009/991/768/1099/737/428/,1252,root/fiber tracts/mfbs/mfbc/fxs/fxpo/mct,CCCCCC,CCC8CC
436,478.0,columns of the fornix,fx,10,737.0,6,1252,/997/1009/991/768/1099/737/436/,1253,root/fiber tracts/mfbs/mfbc/fxs/fxpo/fx,CCCCCC,C7C8CA
443,479.0,dorsal hippocampal commissure,dhc,10,618.0,6,1254,/997/1009/991/768/1099/618/443/,1255,root/fiber tracts/mfbs/mfbc/fxs/hc/dhc,CCCCCC,C9CCC9
449,480.0,ventral hippocampal commissure,vhc,10,618.0,6,1255,/997/1009/991/768/1099/618/449/,1256,root/fiber tracts/mfbs/mfbc/fxs/hc/vhc,CCCCCC,C8C9C9
68,998.0,"Frontal pole, layer 1",FRP1,11,184.0,7,7,/997/8/567/688/695/315/184/68/,8,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP1,268F45,268F45
667,1073.0,"Frontal pole, layer 2/3",FRP2/3,11,184.0,7,8,/997/8/567/688/695/315/184/667/,9,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP2/3,268F45,2.68E+47
526157192,,"Frontal pole, layer 5",FRP5,11,184.0,7,9,/997/8/567/688/695/315/184/526157192/,10,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP5,268F45,258F45
526157196,,"Frontal pole, layer 6a",FRP6a,11,184.0,7,10,/997/8/567/688/695/315/184/526157196/,11,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP6a,268F45,2.68E+46
526322264,,"Frontal pole, layer 6b",FRP6b,11,184.0,7,11,/997/8/567/688/695/315/184/526322264/,12,root/grey/CH/CTX/CTXpl/Isocortex/FRP/FRP6b,268F45,258F44
107,1003.0,"Somatomotor areas, Layer 1",MO1,11,500.0,7,13,/997/8/567/688/695/315/500/107/,14,root/grey/CH/CTX/CTXpl/Isocortex/MO/MO1,1F9D5A,1F9D5A
219,1017.0,"Somatomotor areas, Layer 2/3",MO2/3,11,500.0,7,14,/997/8/567/688/695/315/500/219/,15,root/grey/CH/CTX/CTXpl/Isocortex/MO/MO2/3,1F9D5A,1F9D59
299,1027.0,"Somatomotor areas, Layer 5",MO5,11,500.0,7,15,/997/8/567/688/695/315/500/299/,16,root/grey/CH/CTX/CTXpl/Isocortex/MO/MO5,1F9D5A,1F9C5A
644,787.0,"Somatomotor areas, Layer 6a",MO6a,11,500.0,7,16,/997/8/567/688/695/315/500/644/,17,root/grey/CH/CTX/CTXpl/Isocortex/MO/MO6a,1F9D5A,1E9D59
947,825.0,"Somatomotor areas, Layer 6b",MO6b,11,500.0,7,17,/997/8/567/688/695/315/500/947/,18,root/grey/CH/CTX/CTXpl/Isocortex/MO/MO6b,1F9D5A,1F9B59
985,830.0,Primary motor area,MOp,8,500.0,7,18,/997/8/567/688/695/315/500/985/,19,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOp,1F9D5A,1E9B5A
993,831.0,Secondary motor area,MOs,8,500.0,7,24,/997/8/567/688/695/315/500/993/,25,root/grey/CH/CTX/CTXpl/Isocortex/MO/MOs,1F9D5A,1D9D59
12993,,"Somatosensory areas, layer 1",SS1,11,453.0,7,31,/997/8/567/688/695/315/453/12993/,32,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS1,188064,1A7F62
12994,,"Somatosensory areas, layer 2/3",SS2/3,11,453.0,7,32,/997/8/567/688/695/315/453/12994/,33,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS2/3,188064,1A7E63
12995,,"Somatosensory areas, layer 4",SS4,11,453.0,7,33,/997/8/567/688/695/315/453/12995/,34,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS4,188064,198064
12996,,"Somatosensory areas, layer 5",SS5,11,453.0,7,34,/997/8/567/688/695/315/453/12996/,35,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS5,188064,1B8064
12997,,"Somatosensory areas, layer 6a",SS6a,11,453.0,7,35,/997/8/567/688/695/315/453/12997/,36,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS6a,188064,187F61
12998,,"Somatosensory areas, layer 6b",SS6b,11,453.0,7,36,/997/8/567/688/695/315/453/12998/,37,root/grey/CH/CTX/CTXpl/Isocortex/SS/SS6b,188064,187D63
322,747.0,Primary somatosensory area,SSp,8,453.0,7,37,/997/8/567/688/695/315/453/322/,38,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSp,188064,198063
378,754.0,Supplemental somatosensory area,SSs,8,453.0,7,100,/997/8/567/688/695/315/453/378/,101,root/grey/CH/CTX/CTXpl/Isocortex/SS/SSs,188064,198062
36,994.0,"Gustatory areas, layer 1",GU1,11,1057.0,7,108,/997/8/567/688/695/315/1057/36/,109,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU1,009C75,009C75
180,729.0,"Gustatory areas, layer 2/3",GU2/3,11,1057.0,7,109,/997/8/567/688/695/315/1057/180/,110,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU2/3,009C75,009B75
148,1008.0,"Gustatory areas, layer 4",GU4,11,1057.0,7,110,/997/8/567/688/695/315/1057/148/,111,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU4,009C75,009C74
187,1013.0,"Gustatory areas, layer 5",GU5,11,1057.0,7,111,/997/8/567/688/695/315/1057/187/,112,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU5,009C75,019C75
638,645.0,"Gustatory areas, layer 6a",GU6a,11,1057.0,7,112,/997/8/567/688/695/315/1057/638/,113,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6a,009C75,009B74
662,648.0,"Gustatory areas, layer 6b",GU6b,11,1057.0,7,113,/997/8/567/688/695/315/1057/662/,114,root/grey/CH/CTX/CTXpl/Isocortex/GU/GU6b,009C75,019C74
897,1102.0,"Visceral area, layer 1",VISC1,11,677.0,7,115,/997/8/567/688/695/315/677/897/,116,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC1,11AD83,12AD83
1106,1128.0,"Visceral area, layer 2/3",VISC2/3,11,677.0,7,116,/997/8/567/688/695/315/677/1106/,117,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC2/3,11AD83,12AC83
1010,1116.0,"Visceral area, layer 4",VISC4,11,677.0,7,117,/997/8/567/688/695/315/677/1010/,118,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC4,11AD83,11AC82
1058,1122.0,"Visceral area, layer 5",VISC5,11,677.0,7,118,/997/8/567/688/695/315/677/1058/,119,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC5,11AD83,12AD82
857,1097.0,"Visceral area, layer 6a",VISC6a,11,677.0,7,119,/997/8/567/688/695/315/677/857/,120,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6a,11AD83,11AC83
849,1096.0,"Visceral area, layer 6b",VISC6b,11,677.0,7,120,/997/8/567/688/695/315/677/849/,121,root/grey/CH/CTX/CTXpl/Isocortex/VISC/VISC6b,11AD83,11AD82
1011,833.0,Dorsal auditory area,AUDd,8,247.0,7,122,/997/8/567/688/695/315/247/1011/,123,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDd,19399,49399
1002,832.0,Primary auditory area,AUDp,8,247.0,7,136,/997/8/567/688/695/315/247/1002/,137,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDp,19399,39297
1027,835.0,Posterior auditory area,AUDpo,8,247.0,7,143,/997/8/567/688/695/315/247/1027/,144,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDpo,19399,29396
1018,834.0,Ventral auditory area,AUDv,8,247.0,7,150,/997/8/567/688/695/315/247/1018/,151,root/grey/CH/CTX/CTXpl/Isocortex/AUD/AUDv,19399,19296
801,1090.0,"Visual areas, layer 1",VIS1,11,669.0,7,158,/997/8/567/688/695/315/669/801/,159,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS1,08858C,08828A
561,1060.0,"Visual areas, layer 2/3",VIS2/3,11,669.0,7,159,/997/8/567/688/695/315/669/561/,160,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS2/3,08858C,0B858C
913,1104.0,"Visual areas, layer 4",VIS4,11,669.0,7,160,/997/8/567/688/695/315/669/913/,161,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS4,08858C,09828A
937,1107.0,"Visual areas, layer 5",VIS5,11,669.0,7,161,/997/8/567/688/695/315/669/937/,162,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS5,08858C,08818C
457,1047.0,"Visual areas, layer 6a",VIS6a,11,669.0,7,162,/997/8/567/688/695/315/669/457/,163,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS6a,08858C,0A838C
497,1052.0,"Visual areas, layer 6b",VIS6b,11,669.0,7,163,/997/8/567/688/695/315/669/497/,164,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VIS6b,08858C,09838A
402,757.0,Anterolateral visual area,VISal,8,669.0,7,164,/997/8/567/688/695/315/669/402/,165,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISal,08858C,09838C
394,756.0,Anteromedial visual area,VISam,8,669.0,7,171,/997/8/567/688/695/315/669/394/,172,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISam,08858C,08838B
409,758.0,Lateral visual area,VISl,8,669.0,7,178,/997/8/567/688/695/315/669/409/,179,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISl,08858C,0A848C
385,755.0,Primary visual area,VISp,8,669.0,7,185,/997/8/567/688/695/315/669/385/,186,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISp,08858C,0A858C
425,760.0,Posterolateral visual area,VISpl,8,669.0,7,192,/997/8/567/688/695/315/669/425/,193,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISpl,08858C,09838B
533,915.0,posteromedial visual area,VISpm,8,669.0,7,199,/997/8/567/688/695/315/669/533/,200,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISpm,08858C,0A838B
312782574,,Laterointermediate area,VISli,8,669.0,7,206,/997/8/567/688/695/315/669/312782574/,207,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISli,08858C,0A858B
312782628,,Postrhinal area,VISpor,8,669.0,7,213,/997/8/567/688/695/315/669/312782628/,214,root/grey/CH/CTX/CTXpl/Isocortex/VIS/VISpor,08858C,98588
572,1061.0,"Anterior cingulate area, layer 1",ACA1,11,31.0,7,221,/997/8/567/688/695/315/31/572/,222,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACA1,40A666,3FA565
1053,1121.0,"Anterior cingulate area, layer 2/3",ACA2/3,11,31.0,7,222,/997/8/567/688/695/315/31/1053/,223,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACA2/3,40A666,3FA564
739,1082.0,"Anterior cingulate area, layer 5",ACA5,11,31.0,7,223,/997/8/567/688/695/315/31/739/,224,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACA5,40A666,40A466
179,1012.0,"Anterior cingulate area, layer 6a",ACA6a,11,31.0,7,224,/997/8/567/688/695/315/31/179/,225,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACA6a,40A666,3FA666
227,1018.0,"Anterior cingulate area, layer 6b",ACA6b,11,31.0,7,225,/997/8/567/688/695/315/31/227/,226,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACA6b,40A666,3FA665
39,4.0,"Anterior cingulate area, dorsal part",ACAd,9,31.0,7,226,/997/8/567/688/695/315/31/39/,227,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACAd,40A666,40A665
48,5.0,"Anterior cingulate area, ventral part",ACAv,9,31.0,7,232,/997/8/567/688/695/315/31/48/,233,root/grey/CH/CTX/CTXpl/Isocortex/ACA/ACAv,40A666,40A566
171,1011.0,"Prelimbic area, layer 1",PL1,11,972.0,7,239,/997/8/567/688/695/315/972/171/,240,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL1,2FA850,2FA750
195,1014.0,"Prelimbic area, layer 2",PL2,11,972.0,7,240,/997/8/567/688/695/315/972/195/,241,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL2,2FA850,2EA850
304,886.0,"Prelimbic area, layer 2/3",PL2/3,11,972.0,7,241,/997/8/567/688/695/315/972/304/,242,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL2/3,2FA850,2FA74F
363,1035.0,"Prelimbic area, layer 5",PL5,11,972.0,7,242,/997/8/567/688/695/315/972/363/,243,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL5,2FA850,2EA84F
84,1000.0,"Prelimbic area, layer 6a",PL6a,11,972.0,7,243,/997/8/567/688/695/315/972/84/,244,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL6a,2FA850,2FA850
132,1006.0,"Prelimbic area, layer 6b",PL6b,11,972.0,7,244,/997/8/567/688/695/315/972/132/,245,root/grey/CH/CTX/CTXpl/Isocortex/PL/PL6b,2FA850,2FA84F
707,1078.0,"Infralimbic area, layer 1",ILA1,11,44.0,7,246,/997/8/567/688/695/315/44/707/,247,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA1,59B363,59B263
747,1083.0,"Infralimbic area, layer 2",ILA2,11,44.0,7,247,/997/8/567/688/695/315/44/747/,248,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA2,59B363,58B363
556,1059.0,"Infralimbic area, layer 2/3",ILA2/3,11,44.0,7,248,/997/8/567/688/695/315/44/556/,249,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA2/3,59B363,59B362
827,1093.0,"Infralimbic area, layer 5",ILA5,11,44.0,7,249,/997/8/567/688/695/315/44/827/,250,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA5,59B363,59B262
1054,980.0,"Infralimbic area, layer 6a",ILA6a,11,44.0,7,250,/997/8/567/688/695/315/44/1054/,251,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA6a,59B363,58B362
1081,983.0,"Infralimbic area, layer 6b",ILA6b,11,44.0,7,251,/997/8/567/688/695/315/44/1081/,252,root/grey/CH/CTX/CTXpl/Isocortex/ILA/ILA6b,59B363,58B263
264,881.0,"Orbital area, layer 1",ORB1,11,714.0,7,253,/997/8/567/688/695/315/714/264/,254,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORB1,248A5E,248A5E
492,1051.0,"Orbital area, layer 2/3",ORB2/3,11,714.0,7,254,/997/8/567/688/695/315/714/492/,255,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORB2/3,248A5E,24885E
352,892.0,"Orbital area, layer 5",ORB5,11,714.0,7,255,/997/8/567/688/695/315/714/352/,256,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORB5,248A5E,24895E
476,1049.0,"Orbital area, layer 6a",ORB6a,11,714.0,7,256,/997/8/567/688/695/315/714/476/,257,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORB6a,248A5E,23895E
516,1054.0,"Orbital area, layer 6b",ORB6b,11,714.0,7,257,/997/8/567/688/695/315/714/516/,258,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORB6b,248A5E,228A5E
723,231.0,"Orbital area, lateral part",ORBl,9,714.0,7,258,/997/8/567/688/695/315/714/723/,259,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORBl,248A5E,23885D
731,232.0,"Orbital area, medial part",ORBm,9,714.0,7,264,/997/8/567/688/695/315/714/731/,265,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORBm,248A5E,22895D
738,233.0,"Orbital area, ventral part",ORBv,9,714.0,7,271,/997/8/567/688/695/315/714/738/,272,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORBv,248A5E,24885C
746,234.0,"Orbital area, ventrolateral part",ORBvl,9,714.0,7,272,/997/8/567/688/695/315/714/746/,273,root/grey/CH/CTX/CTXpl/Isocortex/ORB/ORBvl,248A5E,228A5C
104,12.0,"Agranular insular area, dorsal part",AId,9,95.0,7,279,/997/8/567/688/695/315/95/104/,280,root/grey/CH/CTX/CTXpl/Isocortex/AI/AId,219866,219865
111,13.0,"Agranular insular area, posterior part",AIp,9,95.0,7,285,/997/8/567/688/695/315/95/111/,286,root/grey/CH/CTX/CTXpl/Isocortex/AI/AIp,219866,219766
119,14.0,"Agranular insular area, ventral part",AIv,9,95.0,7,291,/997/8/567/688/695/315/95/119/,292,root/grey/CH/CTX/CTXpl/Isocortex/AI/AIv,219866,209866
894,394.0,"Retrosplenial area, lateral agranular part",RSPagl,9,254.0,7,298,/997/8/567/688/695/315/254/894/,299,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPagl,1AA698,1BA497
879,392.0,"Retrosplenial area, dorsal part",RSPd,9,254.0,7,325,/997/8/567/688/695/315/254/879/,326,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPd,1AA698,1CA598
886,393.0,"Retrosplenial area, ventral part",RSPv,9,254.0,7,332,/997/8/567/688/695/315/254/886/,333,root/grey/CH/CTX/CTXpl/Isocortex/RSP/RSPv,1AA698,1BA596
532,1056.0,"Posterior parietal association areas, layer 1",PTLp1,11,22.0,7,340,/997/8/567/688/695/315/22/532/,341,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp1,009FAC,009DAB
241,454.0,"Posterior parietal association areas, layer 2/3",PTLp2/3,11,22.0,7,341,/997/8/567/688/695/315/22/241/,342,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp2/3,009FAC,009EAC
635,1069.0,"Posterior parietal association areas, layer 4",PTLp4,11,22.0,7,342,/997/8/567/688/695/315/22/635/,343,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp4,009FAC,019FAA
683,1075.0,"Posterior parietal association areas, layer 5",PTLp5,11,22.0,7,343,/997/8/567/688/695/315/22/683/,344,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp5,009FAC,019DAC
308,1028.0,"Posterior parietal association areas, layer 6a",PTLp6a,11,22.0,7,344,/997/8/567/688/695/315/22/308/,345,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp6a,009FAC,019FAB
340,1032.0,"Posterior parietal association areas, layer 6b",PTLp6b,11,22.0,7,345,/997/8/567/688/695/315/22/340/,346,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/PTLp6b,009FAC,009FAA
312782546,,Anterior area,VISa,8,22.0,7,346,/997/8/567/688/695/315/22/312782546/,347,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISa,009FAC,009FAB
417,759.0,Rostrolateral visual area,VISrl,8,22.0,7,353,/997/8/567/688/695/315/22/417/,354,root/grey/CH/CTX/CTXpl/Isocortex/PTLp/VISrl,009FAC,009EAA
97,1002.0,"Temporal association areas, layer 1",TEa1,11,541.0,7,361,/997/8/567/688/695/315/541/97/,362,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa1,15B0B3,15B0B3
1127,706.0,"Temporal association areas, layer 2/3",TEa2/3,11,541.0,7,362,/997/8/567/688/695/315/541/1127/,363,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa2/3,15B0B3,16AFB3
234,1019.0,"Temporal association areas, layer 4",TEa4,11,541.0,7,363,/997/8/567/688/695/315/541/234/,364,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa4,15B0B3,15B0B2
289,1026.0,"Temporal association areas, layer 5",TEa5,11,541.0,7,364,/997/8/567/688/695/315/541/289/,365,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa5,15B0B3,15AFB3
729,1081.0,"Temporal association areas, layer 6a",TEa6a,11,541.0,7,365,/997/8/567/688/695/315/541/729/,366,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa6a,15B0B3,15AFB2
786,1088.0,"Temporal association areas, layer 6b",TEa6b,11,541.0,7,366,/997/8/567/688/695/315/541/786/,367,root/grey/CH/CTX/CTXpl/Isocortex/TEa/TEa6b,15B0B3,16B0B2
540,1057.0,"Perirhinal area, layer 1",PERI1,11,922.0,7,368,/997/8/567/688/695/315/922/540/,369,root/grey/CH/CTX/CTXpl/Isocortex/PERI/PERI1,0E+00,0E+00
